,cos_similarity,match_sentence,post_id,sentence,symptom,user_id
1107,0.893123209476471,has anyone else shortness of breath,481968796477208,Do u have shortness of breath?,breathing,1447546379
1108,0.8196895122528076,my symptoms included shortness of breath,481976983143056,My symptoms are chest pain and fatigue and shortness of breath.,breathing,100000258362411
1109,0.8054139614105225,I felt leg pain,482446729762748,My legs hurt.,leg,100000293822316
1110,0.7564035654067993,I had blood clot,482446729762748,I have had 1 blood clots about 5 weeks ago.,blood clot,100000293822316
1111,0.7774038314819336,I experienced vertigo,482448223095932,I have vertigo (room spins) at times also.,lightheaded,1343570421
1112,0.8598798513412476,I experienced increased heart rate,482910899716331,Hasnt increased my heart rate,heart,31100485
1113,0.7500209808349609,has anyone else shortness of breath,482912026382885,I still get short of breathe depending what I do!,breathing,100003110558451
1114,0.7850403189659119,my symptoms included heart problem,483034716370616,Certain heart symptoms are from heart damage.,heart,1093046671
1115,0.7706465721130371,I had leg swelling,483087583031996,My legs get swollen and my right knee above and below have been swollen and was a little red.,leg,100000317127942
1116,0.7568296194076538,I experienced leg swelling,483451576328930,Erika Anes I noticed swelling in my left leg and foot.,leg,100002144314172
1117,0.835262656211853,has anyone else shortness of breath,483623036311784,"Yes, no matter what I feel like I have shortness of breath.",breathing,100000145906039
1118,0.7659385800361633,dealing with vertigo,483682589639162,Vertigo is miserable!,lightheaded,100000079697297
1119,0.8009880185127258,I had lightheadedness,483710566303031,"I had dizziness and lightheadedness
.",lightheaded,100000094068824
1120,0.7706394195556641,I experienced leg swelling,483782669629154,Please be careful about leg swelling and rash.,leg,1252412708
1121,0.8041813373565674,has anyone else dizzy,484177842922970,I'm dizzy all the damn time..,lightheaded,514285750
1122,0.8079572916030884,my symptoms included dizzy,484697849537636,Been feeling dizzy ( weird feeling ) till today,lightheaded,1073618680
1123,0.7893492579460144,dealing with trouble breathing,484760712864683,Try to find a physical therapist who can help you with your breathing.,breathing,1503790937
1124,0.8004187941551208,has anyone else dizzy,484859102854844,Very dizzy all day!,lightheaded,1321390520
1125,0.8989319801330566,has anyone else shortness of breath,485380706136017,Yes I have shortness of breath.,breathing,729177666
1126,0.7691240310668945,I experienced shortness of breath,485839872756767,This explains why I get short of breath with certain activities.,breathing,1182414538
1127,0.7834275960922241,I had vertigo,486014529405968,"Did you have bad muscle pain, vertigo, exhaustion etc.",lightheaded,100021550336023
1128,0.8018134832382202,I had pulmonary embolism,486877395986348,I was admitted to the hospital February 2nd with pneumonia and a Pulmonary embolism in my pulmonary artery.,pulmonary embolism,100002025834745
1129,0.864527702331543,I felt vertigo,487767302564024,Almost feels like vertigo.,lightheaded,511100478
1130,0.7883211374282837,dealing with vertigo,487848582555896,The treatment can't be any more uncomfortable than the vertigo itself.,lightheaded,1629335545
1131,0.7586939334869385,dealing with heart problem,487937605880327,I have found a good heart doctor I go to.,heart,688176412
1132,0.7574236989021301,I had shortness of breath,488014862539268,"Short of breath, couldnt catch my breath, and my chest aches and fells like its burning.",breathing,1343570421
1133,0.8065839409828186,I had blood clot,488019082538846,I never even had a blood clot.,blood clot,1380426619
1134,0.7565227746963501,my symptoms included vertigo,488883882452366,He checked my ears and said my symptoms were not same as Vertigo.,lightheaded,1503790937
1135,0.7722351551055908,my symptoms included vertigo,488945692446185,No signs of vertigo but I have TMJ he put me on anti inflammatory and muscle relaxer.,lightheaded,100065206876935
1136,0.8864033222198486,I had vertigo,489233012417453,Ive had vertigo in the past.,lightheaded,100000286412980
1137,0.7746448516845703,has anyone else blood clot,490250428982378,"Very scary to have blood clot , this disease is a nightmare!",blood clot,100001648250442
1138,0.8561326265335083,I experienced shortness of breath,490845108922910,My issue is shortness of breath.,breathing,1665639822
1139,0.7756377458572388,I had shortness of breath,491481005525987,It fixed my shortness of breath.,breathing,100011418632901
1140,0.7895941138267517,my symptoms included dizzy,491806948826726,Dizziness is also one of my symptoms....,lightheaded,12429554
1141,0.8750704526901245,I felt dizzy,491980132142741,I also felt dizzy...,lightheaded,1473514904
1142,0.7946791648864746,I had vertigo,491980132142741,I thought I had vertigo or had gotten water trapped in my ears from the shower...,lightheaded,1473514904
1143,0.7876960039138794,has anyone else blood clot,492600555414032,Anyone have blood clots found after 9 months that just appeared thats my concern .,blood clot,100000742381050
1144,0.784072756767273,dealing with vertigo,492707268736694,"Sometimes if I feel it's vertigo related then taking meclezine (dramamine or bonine) helps me, other times it seems more neurological and nothing helps.",lightheaded,1206076104
1145,0.7796106338500977,dealing with increased heart rate,492800772060677,Having the same issue with high heart rate,heart,100004738579045
1146,0.8218286037445068,dealing with vertigo,493050745369013,"If youre in a position to try a physiotherapist
, call around to some local ones and ask if any of their physiotherapist
s treat vertigo.",lightheaded,507212117
1147,0.7550597190856934,dealing with increased heart rate,495085305165557,I can deal with a high heart rate.,heart,100006694232996
1148,0.772683322429657,has anyone else trouble breathing,496244995049588,I still have breathing issues but not like before.,breathing,100018479320090
1149,0.7884333729743958,my symptoms included dizzy,496389178368503,"I've been feeling dizzy for the past week and a half, racing heart, fatigue, random headaches that are excruciating but only last a couple of minutes.",lightheaded,100001048244789
1150,0.784949541091919,dealing with vertigo,496772071663547,Hopfully the Vertigo goes away for u real soon.,lightheaded,100041343182552
1151,0.7780718803405762,I experienced increased heart rate,498015731539181,Heart rate raised.,heart,100000200590070
1152,0.7821948528289795,my symptoms included dizzy,498018151538939,I have dizziness occasionally..,lightheaded,100000198515357
1153,0.7550764083862305,has anyone else trouble breathing,498040568203364,I also still have breathing issues too.,breathing,1612002333
1154,0.7561396956443787,my symptoms included shortness of breath,498301821510572,Coughing and shortness of breath.,breathing,513264295
1155,0.7656543254852295,I experienced faint,500214477985973,This morning at work I felt like fainting.,lightheaded,530512498
1156,0.7534987330436707,I experienced vertigo,500346041306150,My vertigo was triggered by ear wax on the ear drum.,lightheaded,100000372948439
1157,0.7584984302520752,my symptoms included dizzy,500409704633117,Thank you .. is this something that goes along with dizziness ?,lightheaded,100011463431058
1158,0.7775980234146118,I experienced blood clot,500681551272599,No blood clot.,blood clot,100003925210178
1159,0.8094602823257446,I had pulmonary embolism,500683284605759,Mine was off and had a pulmonary embolism.,pulmonary embolism,673011625
1160,0.8042211532592773,has anyone else palpitation,500695761271178,Are you having palpitations too?,heart,100000476777082
1161,0.824939489364624,my symptoms included shortness of breath,500704977936923,I have shortness of breath and muscle fatigue.,breathing,1057699801
1162,0.8019224405288696,I experienced vertigo,501406797866741,"And not just vertigo, occasionally feeling like the floor was just gone (best way I can explain it) or that I was walking on a trampoline.",lightheaded,100009068053233
1163,0.7719808220863342,I experienced trouble breathing,501632507844170,My breathing is bad.,breathing,100000609378084
1164,0.7533286809921265,my symptoms included dizzy,501638874510200,I have had two very minor short lived dizziness episodes.,lightheaded,1141717577
1165,0.7627618312835693,I experienced shortness of breath,501656817841739,"Shortness of breath was since I
Came down with covid.",breathing,1046928705
1166,0.7801633477210999,my symptoms included shortness of breath,501736471167107,"Intermittent shortness of breath, dizziness, headaches.",breathing,715614762
1167,0.8053686618804932,I felt palpitation,502026524471435,Did you feel palpitations?,heart,100000476777082
1168,0.7943626046180725,I had leg swelling,502388294435258,"I also had swelling the feet, I had plueracy.",leg,1389938293
1169,0.7538644075393677,has anyone else deep vein thrombosis,502495187757902,Cynthia Payne Davis have you looked up deep vein thrombosis symptoms?,dvt,580995708
1170,0.7687269449234009,I experienced leg swelling,502495187757902,Is that leg swollen and red at all?,leg,580995708
1171,0.7560797929763794,I had rapid heartbeat,502766177730803,I did not experience rapid heart unless I couldn't breathe.,heart,100040236874140
1172,0.7554923295974731,my symptoms included dizzy,503218924352195,"Pain in head, dizzy non spin.",lightheaded,100000679560910
1173,0.8506525754928589,I experienced shortness of breath,503452454328842,I have shortness of breath and tightness.,breathing,100000616324257
1174,0.7909015417098999,I had pulmonary embolism,503822864291801,Was not pulmonary embolism.,pulmonary embolism,1201123348
1175,0.7656020522117615,I experienced lightheadedness,503917737615647,"Yes, I get lightheaded and very faint.",lightheaded,530512498
1176,0.8293819427490234,I experienced vertigo,504009877606433,Sometimes vertigo.,lightheaded,100000276821074
1177,0.7806789875030518,my symptoms included dizzy,504040834270004,Dizziness?,lightheaded,1430724008
1178,0.8536899089813232,I experienced vertigo,504586797548741,I have been experiencing the vertigo feeling for sure.,lightheaded,1389330207
1179,0.7649704217910767,I experienced dizzy,504791220861632,Super dizzy.,lightheaded,100000467923038
1180,0.8808856010437012,I felt vertigo,505143870826367,I feel like I had vertigo the other day .,lightheaded,1047211931
1181,0.7730679512023926,I had stroke,505160950824659,Did you make sure you didnt have a stroke?,stroke,1606555007
1182,0.7943778038024902,my symptoms included blood clot,505239080816846,I've read articles that these symptoms are early signs of blood clots.,blood clot,100022342610697
1183,0.8728847503662109,dealing with blood clot,505808634093224,Blood clot,blood clot,1693106730
1184,0.7740826606750488,my symptoms included shortness of breath,506267177380703,Linda Silvestro hi yes I get them as well and these symptoms come with shortness of breath,breathing,100002799358331
1185,0.8170929551124573,has anyone else trouble breathing,506362167371204,and do you still have trouble breathing?,breathing,614143950
1186,0.8637607097625732,my symptoms included vertigo,506380517369369,Vertigo plus dizziness,lightheaded,100000637801197
1187,0.8499308824539185,I experienced deep vein thrombosis,507452687262152,How did the Doctor diagnose you with deep vein thrombosis?,dvt,100000687146568
1188,0.8288641571998596,I experienced deep vein thrombosis,507465203927567,May I please know the tests you have undergone after coming to conclusion that it is deep vein thrombosis?,dvt,100000687146568
1189,0.7698930501937866,dealing with shortness of breath,507690323905055,Shortness of breath and fatigue are biggest issues,breathing,1311051348
1190,0.7979658246040344,I had vertigo,507905737216847,Vertigo from all the extreme coughing I done.,lightheaded,100000112538650
1191,0.7704926133155823,dealing with vertigo,507905737216847,Went to my Physical Therapist last week and 1 treatment stopped the vertigo.,lightheaded,100000112538650
1192,0.7552905678749084,I experienced clot,508187793855308,Im here like is it a clot?,blood clot,100000178827870
1193,0.8245396614074707,my symptoms included shortness of breath,508187793855308,I feel like I am short of breath but it comes and goes and I have no other symptoms,breathing,100000178827870
1194,0.7602452039718628,I had blood clot,508209710519783,I had a clotting factor done through blood work.,blood clot,100000178827870
1195,0.8060954213142395,I experienced trouble breathing,508217997185621,But I'm having alot of trouble breathing.,breathing,100000556053512
1196,0.761754035949707,I had trouble breathing,508350790505675,I had a terrible time breathing.,breathing,1395211876
1197,0.7834376096725464,I experienced faint,508364927170928,fainting...I dont think I have it again.,lightheaded,1395211876
1198,0.904906153678894,I experienced shortness of breath,508787680461986,Ive had the shortness of breath since.,breathing,1365884821
1199,0.8097598552703857,I had stroke,509144553759632,I swore I was having a stroke.,stroke,661974735
1200,0.7566218376159668,I experienced dizzy,509292627078158,I also feel dizzy from it.,lightheaded,100007671996831
1201,0.7755711674690247,dealing with vertigo,509369820403772,"After 3 1/2 weeks of constant vertigo, this has cured me.",lightheaded,100000413432153
1202,0.7619998455047607,I experienced palpitation,509511210389633,I have palpitations at times as well.,heart,571236749
1203,0.7735609412193298,my symptoms included shortness of breath,509529650387789,Shortness of breath and cough ongoing.,breathing,100004703479407
1204,0.7751294374465942,dealing with lightheadedness,510488873625200,"Lightheadedness
is better but comes and goes on random days.",lightheaded,1004017372
1205,0.8106807470321655,I experienced shortness of breath,510555736951847,Shortness of breath to where I feel like Im going to faint.,breathing,1161162368
1206,0.812958300113678,I experienced faint,510581513615936,Very faint.,lightheaded,1115182138
1207,0.7617299556732178,I experienced shortness of breath,511583516849069,I also have shortness of breath and my chest gets tightness.,breathing,100000616324257
1208,0.8304471373558044,has anyone else lightheadedness,511583516849069,Sometimes Im lightheaded.,lightheaded,100000616324257
1209,0.7741950750350952,I experienced blood clot,512457113428376,Ive had different tests for blood clots done to make sure its not that.,blood clot,100000616324257
1210,0.8012402057647705,I experienced shortness of breath,512550750085679,I get short of breath with exertion.,breathing,1644902800
1211,0.7638547420501709,I experienced vertigo,515412253132862,Thats why ive rulled out getting checked for vertigo.,lightheaded,1073618680
1212,0.7618324756622314,my symptoms included dizzy,515440536463367,I am also dizzy which makes walking and driving a problem.,lightheaded,100000787293088
1213,0.7719506621360779,dealing with trouble breathing,516322279708526,Breathing treatments.,breathing,100000912837824
1214,0.7652854323387146,I experienced shortness of breath,516742349666519,Now if I can get this shortness of breath figured out Ill be ok.,breathing,100000302113746
1215,0.808868944644928,has anyone else shortness of breath,517039259636828,"I think some of my shortness of breath is that I am too tired to breath deeply, too.",breathing,100004365788695
1216,0.7748115062713623,I experienced fast heartbeat,517617016245719,Fast heartbeat.,heart,513264295
1217,0.784713864326477,I experienced increased heart rate,517757859564968,My heart rate is high also,heart,100004365188353
1218,0.7572950124740601,I had stroke,518297816177639,Thought I had a stroke!,stroke,1468782161
1219,0.8043863773345947,has anyone else trouble breathing,518405529500201,"I had trouble breathing as well and now I dont have that anymore, thank god.",breathing,1487790120
1220,0.7842547297477722,dealing with blood clot,518533362820751,I'm dealing with a blood clot issue now from covid,blood clot,1455317501
1221,0.7506476640701294,I experienced vertigo,518920409448713,"BTW, I just found out , it turns out that I have an inner ear infection and that maybe the cause of my vertigo.",lightheaded,563679937
1222,0.7775425910949707,I had clot,519258579414896,I was told to go to ER for clot.,blood clot,51907262
1223,0.7560415863990784,dealing with vertigo,519371819403572,Stacey Heiser i had the same issue for months and saw a neuro she treated me for a vestibular disorder and put me on which both stopped the constant vertigo and migraines.,lightheaded,100005830925020
1224,0.8071915507316589,I had vertigo,519371819403572,The vertigo was the worst symptom for me to deal with!!,lightheaded,100005830925020
1225,0.750487208366394,has anyone else trouble breathing,519613719379382,Still get the breathing problem almost daily.,breathing,1301595992
1226,0.7579445242881775,has anyone else trouble breathing,520032346004186,I feel like I can't breathe all the time.,breathing,100001962282564
1227,0.8669801950454712,my symptoms included leg pain,520139385993482,I have these symptoms plus extreme leg pain.,leg,100024314265137
1228,0.7943141460418701,I had faint,520521095955311,It was very faint.,lightheaded,100000198515357
1229,0.7849876880645752,I experienced leg pain,520980142576073,Terrible leg pain in both legs started this weekend.,leg,1472791286
1230,0.7687718272209167,I experienced shortness of breath,521100709230683,"Particularly the shortness of breath, when trying to exert yourself and after?",breathing,1365884821
1231,0.7969967126846313,I felt fast heartbeat,521317605875660,I can feel my heart beating so fast.,heart,100041700551795
1232,0.7643657922744751,I experienced shortness of breath,521343039206450,"But when I over due it and crash I do feel short of breath, but not for long.",breathing,100065249121148
1233,0.7802835702896118,dealing with vertigo,521417612532326,"So dont worry, relax and meditate after you get better of your vertigo.",lightheaded,1348023520
1234,0.7515191435813904,dealing with vertigo,521674592506628,I have very bad Vertigo and have been in rehab for months,lightheaded,100015813691978
1235,0.7770199775695801,I had shortness of breath,521698642504223,I had real shortness of breath dec-Jan.,breathing,512218756
1236,0.7614644169807434,dealing with vertigo,523233042350783,"Levi Smith I do have vertigo, it's motion related called otolith dysfunction my nerve in my ear was damaged.",lightheaded,779774306
1237,0.7865302562713623,I had leg pain,523848352289252,I was running around with 10/10 leg pain .,leg,100001816340922
1238,0.7526397109031677,I had increased heart rate,524177222256365,Then my heart rate and BP started running lower than normal.,heart,100002827819231
1239,0.7861019372940063,I experienced vertigo,524897038851050,The vertigo is more like I'm on a moving boat and it comes and goes.,lightheaded,661436238
1240,0.8318519592285156,I experienced shortness of breath,524921675515253,My shortness of breath is getting better.,breathing,1488025503
1241,0.7766202688217163,I experienced shortness of breath,524932285514192,Still get short of breath.,breathing,1131953517
1242,0.8180922269821167,dealing with shortness of breath,525588498781904,Shortness of breath will I get better?,breathing,100001166318213
1243,0.7729061245918274,my symptoms included dizzy,525987565408664,Dizzy& nausea everyday.,lightheaded,710025452
1244,0.8033490180969238,I experienced shortness of breath,526206162053471,And now Im developing shortness of breath which I never had before.,breathing,1766481388
1245,0.7720746994018555,dealing with shortness of breath,527934411880646,That really helped me with shortness of breath.,breathing,100000121281955
1246,0.7737566828727722,I experienced faint,528482568492497,"I started fainting, and thats when I did more research.",lightheaded,1435872524
1247,0.823763370513916,I experienced shortness of breath,528531005154320,Random shortness of breath.,breathing,100008682154154
1248,0.7503114938735962,I experienced vertigo,529206531753434,Just had vertigo last 2 days and thats new,lightheaded,754720551
1249,0.7785216569900513,dealing with vertigo,529208785086542,Genevieve Claire Hermoso if you look on YouTube you can find some videos that will help with the vertigo,lightheaded,100063786476170
1250,0.7565141916275024,has anyone else dizzy,529243401749747,"dizzy, etc.",lightheaded,824354321
1251,0.753434419631958,dealing with trouble breathing,530327608307993,Breathing is a struggle.,breathing,100010697463233
1252,0.7997632622718811,my symptoms included fast heartbeat,530926868248067,What was your symptoms regarding your slow heart rate.,heart,100003270237886
1253,0.824939489364624,I experienced vertigo,531218364885584,It sounds like you have vertigo.,lightheaded,1343181282
1254,0.7890346646308899,my symptoms included vertigo,532139678126786,Still have Vertigo but mostly when I lay down.,lightheaded,1343570421
1255,0.7902021408081055,I experienced shortness of breath,532217561452331,I am still short of breath.,breathing,1042054973
1256,0.7577015161514282,I experienced shortness of breath,532976971376390,"I still experience shortness of breath, chest pain and palpations.",breathing,100000736886381
1257,0.7747393250465393,I experienced shortness of breath,533683067972447,"Shortness of breath when doing any form of stairs/
exercise or talking long periods of time.",breathing,1534682254
1258,0.7745268940925598,I had blood clot,535278864479534,I had a lot of blood clots in my lungs.,blood clot,1435292886
1259,0.7776941657066345,I had pulmonary embolism,535711944436226,Angel Koon Scofield you need to ask a dr of you may have pulmonary embolism,pulmonary embolism,1115182138
1260,0.8092748522758484,I experienced shortness of breath,540021780671909,Shortness of breath occurs at weird times still also.,breathing,1431002713
1261,0.8233113288879395,dealing with heart problem,540079477332806,Diagnosed with serious heart issues,heart,100002375444963
1262,0.7663925290107727,my symptoms included thrombosis,540215393985881,"Google ""effort thrombosis"" and see if your symptoms match.",blood clot,580995708
1263,0.7568051218986511,I had trouble breathing,540714477269306,"I coughed hard, wheezing, could hardly breath.",breathing,100000142905317
1264,0.8464035391807556,I experienced faint,540981410575946,Fainting almost.,lightheaded,100003838925471
1265,0.7611251473426819,I experienced increased heart rate,540981410575946,Heart rate up.,heart,100003838925471
1266,0.7829419374465942,my symptoms included shortness of breath,542169363790484,Carl Anderson this is how my symptoms started a year ago and I still have the same shortness of breath.,breathing,100000083676829
1267,0.7714470624923706,dealing with trouble breathing,542599527080801,I now dont have as many problems with my breathing.,breathing,612576041
1268,0.9115027785301208,I experienced shortness of breath,542927383714682,Were you experiencing shortness of breath?,breathing,100005030118400
1269,0.7883133888244629,I experienced leg swelling,543247500349337,I had no idea the swelling in my legs could also be connected.,leg,1409173661
1270,0.7664546966552734,dealing with leg pain,544150256925728,Pain in legs and joints.,leg,688404535
1271,0.8452601432800293,I had shortness of breath,544377086903045,Had shortness of breath and breathlessness.,breathing,100001262031558
1272,0.8398922681808472,I had blood clot,544875320186555,I got a blood clot recently in my leg.,blood clot,100001586644982
1273,0.7900781631469727,I experienced shortness of breath,545082790165808,"Breathing getting better, but still get that shortness you mentioned.",breathing,1171217533
1274,0.8402897119522095,I experienced leg swelling,545211676819586,My feet and legs are swelling.,leg,100000469083152
1275,0.7998301982879639,I had leg swelling,545211676819586,Feet and legs started swelling about 4 weeks ago,leg,100000469083152
1276,0.7739549279212952,I experienced leg pain,545539870120100,I also developed severe pain in feet & legs.,leg,1363503894
1277,0.7856522798538208,I experienced blood clot,545742286766525,I was even checked for blood clots.,blood clot,100030590887378
1278,0.870319128036499,I had dizzy,546582523349168,Got dizzy.,lightheaded,1612513250
1279,0.7775661945343018,has anyone else increased heart rate,546974166643337,I still have a high heart rate but its getting better.,heart,617878405
1280,0.7727090120315552,my symptoms included shortness of breath,547697913237629,Honey Tad was shortness of breath one of your symptoms?,breathing,100000083676829
1281,0.7638766169548035,my symptoms included shortness of breath,547698433237577,"Yes, shortness of breath, chest pains, and fatigue",breathing,100000153543341
1282,0.8153903484344482,has anyone else trouble breathing,547811466559607,Im having issues still breathing.,breathing,1559060730
1283,0.7696936726570129,dealing with dizzy,549945403012880,"If you arent dizzy with the balance issues, look closely at your medications.",lightheaded,1115182138
1284,0.7910717725753784,dealing with leg pain,550088679665219,I have had similar leg pains and find that applying topical magnesium oil helps quite a bit!,leg,1326514084
1285,0.7516988515853882,I experienced trouble breathing,550969776243776,Started breathing treatments again.,breathing,1387825008
1286,0.843859851360321,my symptoms included trouble breathing,551401022867318,Did you have breathing symptoms?,breathing,1158258049
1287,0.7521464824676514,has anyone else shortness of breath,551807006160053,Morgan J Hadley I didn't have a lot of shortness of breath but maybe it is because I took eucalyptus pills.,breathing,579642146
1288,0.7679898738861084,I had vertigo,552071266133627,I also got vertigo exactly 4 weeks later.,lightheaded,685411803
1289,0.7996188402175903,has anyone else leg swelling,553311729342914,Did you have any swelling?,leg,1399530094
1290,0.7702397108078003,I experienced stroke,554627479211339,I thought I was having a stroke the first time.,stroke,661974735
1291,0.8053278923034668,has anyone else shortness of breath,556239239050163,Im experiencing so much more than just shortness of breath and fatigue.,breathing,1158258049
1292,0.7794259786605835,I felt vertigo,558762438797843,Bit like vertigo,lightheaded,602672693
1293,0.8058965802192688,I experienced shortness of breath,560494678624619,Shortness of breath much better.,breathing,100005985515097
1294,0.7500011920928955,I had leg swelling,561342608539826,I think it was my lymph nodes swelling,leg,100013143398779
1295,0.8473930954933167,has anyone else fast heartbeat,562006485140105,Did you also have fast heartbeat for quite sometime?,heart,100034403375104
1296,0.7704432010650635,I experienced shortness of breath,562022941805126,Did you also experience chest pain and shortness of breath?,breathing,100034403375104
1297,0.7704432010650635,I experienced shortness of breath,562023448471742,Did you also experience chest pain and shortness of breath?,breathing,100034403375104
1298,0.8422878980636597,I experienced increased heart rate,562889168385170,Increased heart rate randomly.,heart,593017873
1299,0.931562066078186,I had shortness of breath,563262858347801,I was having alot of shortness of breath.,breathing,100002407335455
1300,0.7770529389381409,dealing with shortness of breath,564687004872053,Shortness of breath may never get better.,breathing,1559966626
1301,0.8106729984283447,I had dizzy,564792601528160,You didnt get dizzy or anything?,lightheaded,576388813
1302,0.752894401550293,I experienced trouble breathing,567893884551365,Ive just been trying to figure out why Im having issues with my breathing.,breathing,329900110
1303,0.8240480422973633,I experienced shortness of breath,568688951138525,Im only starting to breathe without shortness of breath NOW.,breathing,1140384896
1304,0.7688834071159363,I experienced dizzy,569518341055586,I went for dizziness only.,lightheaded,1659984648
1305,0.7600692510604858,dealing with vertigo,569527547721332,Cathy McNicholas have your doctor send you to a rehab place that understands vertigo.,lightheaded,1659984648
1306,0.7531834840774536,I had vertigo,569527547721332,Vertigo is now gone.,lightheaded,1659984648
1307,0.795034646987915,dealing with vertigo,569737521033668,I now have hearing loss on top of the vertigo,lightheaded,100004757893573
1308,0.7777656316757202,dealing with vertigo,571551390852281,Joanna Hortillosa vestibular therapy can be very effective for vertigo in some cases.,lightheaded,100000079697297
1309,0.7634751796722412,dealing with vertigo,571551390852281,The trained physical therapist can evaluate your vertigo and then provide some easy treatments.,lightheaded,100000079697297
1310,0.7932752966880798,I had vertigo,572045484136205,It caused more vertigo for me sadly.,lightheaded,8323059
1311,0.8405188322067261,I experienced shortness of breath,572523367421750,I keep having bouts of shortness of breath.,breathing,100000190300349
1312,0.767676055431366,I had clot,572860427388044,Micha did you have clots?,blood clot,1112796476
1313,0.8105132579803467,has anyone else heart issue,574370750570345,Just found that I have heart issues.,heart,1359507162
1314,0.7524515986442566,I had rapid heartbeat,575625183778235,Amy Medina yes I had the rapid heart rate then it went away.,heart,100045525090500
1315,0.7503583431243896,I experienced shortness of breath,577186806655571,Nece Fernandez I deff get shortness or breathe but most of the time its just that my body doesnt have the strength and energy to inhale and exhale.,breathing,100001087967458
1316,0.7745922803878784,I had trouble breathing,577722863568467,I was able to breathe fine.,breathing,11319811
1317,0.7857589721679688,I had vertigo,578437870163633,Took some time but the vertigo is gone.,lightheaded,1659984648
1318,0.8007500767707825,my symptoms included vertigo,578441176829969,Can you get in to see a physical therapist that understand vertigo and maybe some other symptoms.,lightheaded,1659984648
1319,0.8576875925064087,I had vertigo,578879316786155,I had the terrible vertigo feeling and pressure in head.,lightheaded,100000198515357
1320,0.8077682256698608,my symptoms included dizzy,579447106729376,I have suffered from dizzy spells too,lightheaded,530653594
1321,0.7602297067642212,I experienced increased heart rate,580062103334543,My heart rate spikes as well.,heart,100069557450892
1322,0.761836051940918,dealing with cyanosis,580936556580431,Jeanne Jacquot Im more than aware of what cyanosis is but thank you,skin,100000401365253
1323,0.7699241638183594,I experienced shortness of breath,580950116579075,Still not sure about the root of shortness of breath though!,breathing,100000083676829
1324,0.8160407543182373,I had vertigo,582608833079870,In a couple months my brain pressure and vertigo went away.,lightheaded,100000198515357
1325,0.7568925619125366,my symptoms included trouble breathing,582855386388548,This time my symptoms are respiratory.,breathing,100000116715444
1326,0.823023796081543,has anyone else stroke,584633592877394,Have you been checked for stroke?,stroke,1179889365
1327,0.8138452172279358,dealing with dizzy,585187292822024,I get really dizzy quite frequently.,lightheaded,1073570734
1328,0.8230820894241333,I experienced faint,585187292822024,Sometimes I have felt like I could faint too.,lightheaded,1073570734
1329,0.7543532848358154,has anyone else trouble breathing,585793899428030,I still struggle with my breathing.,breathing,1468887088
1330,0.7733585834503174,dealing with shortness of breath,586366132704140,Dont hold your breath too long if you feel short of breath doing a few.,breathing,14222379
1331,0.796626091003418,dealing with leg pain,586457079361712,Leg pain is tolerable.,leg,100000143694179
1332,0.9080154895782471,has anyone else shortness of breath,586866185987468,Do you also have shortness of breath?,breathing,100000083676829
1333,0.7592260837554932,has anyone else shortness of breath,587163439291076,I have shortness of breath all the time and it was hard for me to lay on my back and catch my breath.,breathing,153101028
1334,0.8370252847671509,I felt dizzy,587770209230399,I kind of felt dizzy some too.,lightheaded,1766422416
1335,0.7695362567901611,my symptoms included shortness of breath,589138252426928,Ive been struggling with shortness of breath and fatigue for almost 16 mos.,breathing,1179511026
1336,0.7739613056182861,I experienced shortness of breath,590111298996290,No shortness of breath though.,breathing,1259441341
1337,0.801826000213623,I experienced vertigo,590242168983203,seems a permanent vertigo here too..,lightheaded,1340460449
1338,0.8100253939628601,I experienced vertigo,590452532295500,I dont have vertigo.,lightheaded,1201156393
1339,0.7734924554824829,I experienced shortness of breath,592218312118922,"Shortness of breath and BP out of whack, etc etc.",breathing,100004498275174
1340,0.7833278179168701,I experienced clot,593987998608620,No clot.,blood clot,1289256868
1341,0.7758538722991943,has anyone else out of breath,595228775151209,I too still have bouts of being out of breath.,breathing,100010202285377
1342,0.8013404607772827,dealing with trouble breathing,595706975103389,Breathing exercises therapy.,breathing,100000262530725
1343,0.7898260354995728,I experienced shortness of breath,596280108379409,I still get short of breath sometimes with exertion.,breathing,1139562204
1344,0.7840688228607178,I had vertigo,596554051685348,This vertigo sucks,lightheaded,1361455127
1345,0.7691127061843872,my symptoms included shortness of breath,596704938336926,My first symptoms were sore/full throat and shortness of breath.,breathing,1341498434
1346,0.7887775897979736,has anyone else vertigo,596768924997194,I also have vertigo since covid.,lightheaded,655678881
1347,0.7980837225914001,I experienced vertigo,598703881470365,"My vertigo, brain pressure is gone.",lightheaded,100000198515357
1348,0.8091198205947876,has anyone else trouble breathing,598716624802424,I just have issues with breathing.,breathing,100008004279571
1349,0.7625898122787476,has anyone else shortness of breath,598851964788890,What does your shortness of breath starts with you is it all day?,breathing,100005030118400
1350,0.8286914229393005,my symptoms included vertigo,599041251436628,I also had vertigo but tested negative.,lightheaded,100000198515357
1351,0.791893720626831,I experienced dizzy,599041251436628,Doesnt make any sense but I felt dizzy all the time.,lightheaded,100000198515357
1352,0.838222861289978,I experienced heart issue,599106308096789,I am also having issues with heart.,heart,756299016
1353,0.7981422543525696,dealing with shortness of breath,599164841424269,"Have you get hyperbaric therapy , it has helped me with other things , unfortunately not the shortness of breath.",breathing,100005030118400
